,Date,Time,Latitude,Longitude,Depth,Magnitude,Year,Month,Country,Continent,MagGroup,DepthGroup,Tecto-setting,region
10996,1992-10-24,0 days 00:59:48,-29.996,-177.074,10.0,5.7,1992,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
10997,1992-10-24,0 days 08:23:01,-29.536,-177.279,18.7,6.6,1992,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
10998,1992-10-24,0 days 09:26:37,-5.333,152.633,33.0,5.6,1992,10,Papua New Guinea,Oceania,0.0,Shallow,Convergent,Australian-Pacific
10999,1992-10-24,0 days 13:46:48,-29.796,-177.066,10.0,5.5,1992,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11000,1992-10-24,0 days 23:00:29,-30.09,-177.215,10.0,5.5,1992,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11001,1992-10-25,0 days 00:29:18,-29.9,-177.352,26.3,6.0,1992,10,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11002,1992-10-29,0 days 07:24:28,-6.72,154.684,74.0,5.5,1992,10,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11003,1992-10-29,0 days 07:29:58,6.834,124.006,33.0,6.2,1992,10,Philippines,Asia,1.0,Shallow,Convergent,Philippine-Eurasian
11004,1992-10-30,0 days 02:49:48,29.941,138.975,393.1,6.533333333333335,1992,10,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
11005,1992-10-30,0 days 10:43:58,31.284,-4.372,25.6,5.6,1992,10,Morocco,Africa,0.0,Shallow,Convergent,African-Eurasian
11006,1992-10-31,0 days 14:34:22,-2.321,141.262,5.7,6.533333333333335,1992,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11007,1992-10-31,0 days 14:46:27,-2.298,141.256,28.9,6.1,1992,10,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Eurasian
11008,1992-11-01,0 days 10:03:16,-55.633,-27.629,24.7,5.6,1992,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11009,1992-11-04,0 days 01:59:27,-61.542,154.573,10.0,6.4,1992,11,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
11010,1992-11-04,0 days 04:53:05,-35.788,-102.281,10.0,5.9,1992,11,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11011,1992-11-04,0 days 18:13:13,-14.238,167.641,14.1,6.4,1992,11,Vanuatu,Oceania,1.0,Shallow,Convergent,Australian-Pacific
11012,1992-11-04,0 days 21:32:34,-31.565,-71.565,18.8,6.0,1992,11,Chile,South America,0.0,Shallow,Convergent,SouthAmerican-Nazca
11013,1992-11-05,0 days 06:09:40,-14.242,167.602,52.3,5.5,1992,11,Vanuatu,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11014,1992-11-05,0 days 19:53:23,-5.263,152.575,19.8,6.2,1992,11,Papua New Guinea,Oceania,1.0,Shallow,Convergent,Australian-Pacific
11015,1992-11-06,0 days 19:08:09,38.16,26.998,17.2,6.133333333333333,1992,11,Turkey,Asia,1.0,Shallow,Convergent,African-Eurasian
11016,1992-11-08,0 days 03:43:20,-15.727,-179.703,9.7,6.7,1992,11,Fiji,Oceania,1.0,Shallow,Convergent,Australian-Pacific
11017,1992-11-08,0 days 10:22:53,-23.626,-70.38,33.0,5.6,1992,11,Chile,South America,0.0,Shallow,Convergent,SouthAmerican-Nazca
11018,1992-11-10,0 days 08:13:33,-55.866,-26.979,33.0,5.5,1992,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11019,1992-11-10,0 days 09:58:11,51.492,-177.611,33.0,5.7,1992,11,United States,North America,0.0,Shallow,Transform,NorthAmerican-Pacific
11020,1992-11-10,0 days 21:08:56,53.884,160.688,53.7,5.8,1992,11,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11021,1992-11-11,0 days 00:18:49,-2.925,141.56,34.1,5.8,1992,11,Papua New Guinea,Oceania,0.0,Shallow,Convergent,Australian-Eurasian
11022,1992-11-11,0 days 00:31:26,-7.325,156.216,25.6,5.5,1992,11,Solomon Islands,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11023,1992-11-11,0 days 21:26:14,51.203,-179.238,33.0,6.2,1992,11,United States,North America,1.0,Shallow,Transform,NorthAmerican-Pacific
11024,1992-11-12,0 days 15:00:39,-53.767,-51.727,10.0,5.9,1992,11,Undefined,Undefined,0.0,Shallow,Transform,SouthAmerican-Antarctic
11025,1992-11-12,0 days 20:41:05,36.446,70.852,198.4,5.6,1992,11,Afghanistan,Asia,0.0,Intermediate,Convergent,Indian-Eurasian
11026,1992-11-12,0 days 22:28:58,-22.401,-178.104,359.6,6.333333333333332,1992,11,Undefined,Undefined,1.0,Deep,Convergent,Australian-Pacific
11027,1992-11-17,0 days 06:46:40,-5.822,130.616,33.0,5.8,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11028,1992-11-18,0 days 04:04:32,-16.052,-173.819,85.8,5.5,1992,11,Tonga,Oceania,0.0,Intermediate,Convergent,Australian-Pacific
11029,1992-11-18,0 days 16:36:45,-16.771,167.103,22.2,5.7,1992,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11030,1992-11-18,0 days 21:10:41,38.307,22.452,14.5,5.933333333333334,1992,11,Greece,Europe,0.0,Shallow,Convergent,African-Eurasian
11031,1992-11-21,0 days 03:04:08,-8.643,110.423,47.9,5.5,1992,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11032,1992-11-21,0 days 05:07:22,35.916,22.491,65.0,5.933333333333334,1992,11,Undefined,Undefined,0.0,Shallow,Convergent,African-Eurasian
11033,1992-11-21,0 days 18:27:33,-16.325,-175.932,379.6,5.5,1992,11,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11034,1992-11-21,0 days 22:39:33,-56.665,-26.405,20.1,6.6,1992,11,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11035,1992-11-22,0 days 15:15:59,-56.34,-25.49,33.0,5.6,1992,11,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11036,1992-11-22,0 days 17:35:20,-19.578,-173.772,20.7,5.8,1992,11,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11037,1992-11-23,0 days 23:11:07,38.62,72.635,40.6,5.6,1992,11,Tajikistan,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11038,1992-11-24,0 days 00:53:45,51.175,179.117,33.0,5.8,1992,11,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11039,1992-11-24,0 days 12:03:36,1.355,-101.323,10.0,5.7,1992,11,Undefined,Undefined,0.0,Shallow,Divergent,Nazca-Pacific
11040,1992-11-24,0 days 23:43:03,-0.085,122.828,199.7,5.9,1992,11,Indonesia,Asia,0.0,Intermediate,Convergent,Philippine-Eurasian
11041,1992-11-25,0 days 06:02:25,-4.069,102.16,58.3,5.733333333333334,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11042,1992-11-25,0 days 10:03:32,2.497,128.548,29.8,5.5,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11043,1992-11-25,0 days 10:16:30,2.537,128.541,23.8,5.9,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11044,1992-11-25,0 days 17:47:59,-13.491,166.497,33.0,5.5,1992,11,Vanuatu,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11045,1992-11-25,0 days 17:58:14,-13.538,166.344,59.8,5.7,1992,11,Vanuatu,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11046,1992-11-27,0 days 13:50:56,2.582,128.756,22.0,5.8,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11047,1992-11-28,0 days 03:13:33,-31.33,-71.992,11.7,6.5,1992,11,Undefined,Undefined,1.0,Shallow,Convergent,SouthAmerican-Nazca
11048,1992-11-28,0 days 17:45:40,2.615,128.77,35.1,5.8,1992,11,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11049,1992-11-30,0 days 09:32:38,35.692,-34.584,19.6,6.033333333333335,1992,11,Undefined,Undefined,1.0,Shallow,Divergent,North-American-African
11050,1992-12-01,0 days 00:23:23,-20.864,169.234,32.3,6.033333333333335,1992,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11051,1992-12-01,0 days 18:43:44,-22.288,174.307,21.3,5.5,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11052,1992-12-02,0 days 18:03:44,61.805,-151.194,74.1,5.5,1992,12,United States,North America,0.0,Intermediate,Transform,NorthAmerican-Pacific
11053,1992-12-03,0 days 06:28:38,-48.137,-9.878,10.0,5.5,1992,12,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11054,1992-12-04,0 days 11:36:36,37.814,72.194,120.1,5.8,1992,12,Tajikistan,Asia,0.0,Intermediate,Convergent,Indian-Eurasian
11055,1992-12-06,0 days 01:43:53,10.865,57.291,10.0,5.7,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,African-Arabian
11056,1992-12-06,0 days 03:44:30,37.81,72.185,127.5,5.5,1992,12,Tajikistan,Asia,0.0,Intermediate,Convergent,Indian-Eurasian
11057,1992-12-07,0 days 02:11:42,43.949,147.145,45.2,6.0,1992,12,Russia,Europe,0.0,Shallow,Transform,NorthAmerican-Pacific
11058,1992-12-08,0 days 02:24:26,-15.483,168.012,34.3,5.6,1992,12,Vanuatu,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11059,1992-12-08,0 days 06:28:47,10.141,-103.836,10.0,5.7,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11060,1992-12-08,0 days 07:08:40,9.291,93.479,66.0,6.0,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Indian-Eurasian
11061,1992-12-09,0 days 06:27:43,-56.559,-142.556,10.0,5.9,1992,12,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-Pacific
11062,1992-12-11,0 days 02:22:52,-17.523,167.961,33.1,5.7,1992,12,Vanuatu,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11063,1992-12-12,0 days 05:02:04,34.362,141.684,20.8,5.6,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11064,1992-12-12,0 days 05:29:26,-8.48,121.896,27.7,7.8,1992,12,Indonesia,Asia,2.0,Shallow,Convergent,Australian-Eurasian
11065,1992-12-12,0 days 05:43:47,-8.52,122.002,20.6,5.7,1992,12,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11066,1992-12-12,0 days 06:38:29,-8.517,121.928,20.8,6.1,1992,12,Indonesia,Asia,1.0,Shallow,Convergent,Australian-Eurasian
11067,1992-12-14,0 days 02:52:08,52.126,178.761,130.2,5.5,1992,12,United States,North America,0.0,Intermediate,Transform,NorthAmerican-Pacific
11068,1992-12-14,0 days 07:41:00,-14.029,170.753,621.9,5.7,1992,12,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11069,1992-12-14,0 days 19:13:03,-33.64,179.59,223.0,5.933333333333334,1992,12,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11070,1992-12-14,0 days 19:13:04,-34.666,179.553,247.3,5.9,1992,12,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11071,1992-12-15,0 days 12:46:07,8.638,126.581,33.2,5.6,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11072,1992-12-17,0 days 10:39:29,25.901,61.441,33.0,5.7,1992,12,Iran,Asia,0.0,Shallow,Convergent,Arabian-Eurasian
11073,1992-12-18,0 days 03:14:04,-6.487,147.144,29.3,6.1,1992,12,Papua New Guinea,Oceania,1.0,Shallow,Convergent,Australian-Pacific
11074,1992-12-18,0 days 12:02:20,-52.893,72.918,10.0,5.5,1992,12,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11075,1992-12-19,0 days 06:44:02,-11.429,166.29,43.6,5.8,1992,12,Solomon Islands,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11076,1992-12-19,0 days 12:14:22,51.906,158.411,53.0,6.133333333333333,1992,12,Russia,Europe,1.0,Shallow,Transform,NorthAmerican-Pacific
11077,1992-12-20,0 days 16:38:46,-25.684,179.561,498.5,5.5,1992,12,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11078,1992-12-20,0 days 20:52:47,-6.582,130.393,77.7,7.3,1992,12,Indonesia,Asia,2.0,Intermediate,Convergent,Australian-Eurasian
11079,1992-12-21,0 days 06:13:38,52.006,179.067,99.3,5.5,1992,12,Undefined,Undefined,0.0,Intermediate,Transform,NorthAmerican-Pacific
11080,1992-12-22,0 days 04:54:17,-6.648,130.55,67.0,5.7,1992,12,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11081,1992-12-23,0 days 02:20:06,-19.766,-68.808,105.7,5.7,1992,12,Chile,South America,0.0,Intermediate,Convergent,SouthAmerican-Nazca
11082,1992-12-23,0 days 03:00:45,-6.541,130.417,101.7,5.8,1992,12,Indonesia,Asia,0.0,Intermediate,Convergent,Australian-Eurasian
11083,1992-12-24,0 days 00:03:33,2.549,126.581,96.6,5.7,1992,12,Indonesia,Asia,0.0,Intermediate,Convergent,Philippine-Eurasian
11084,1992-12-24,0 days 00:34:14,-15.293,-173.128,23.4,6.3,1992,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11085,1992-12-26,0 days 06:02:03,-5.594,152.834,38.0,5.8,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11086,1992-12-26,0 days 14:57:39,-1.011,-78.064,11.6,5.9,1992,12,Ecuador,South America,0.0,Shallow,Convergent,Carribean-Cocos
11087,1992-12-26,0 days 19:14:26,-32.457,-178.282,10.0,5.7,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11088,1992-12-26,0 days 19:52:25,-0.564,-19.318,27.1,6.8,1992,12,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11089,1992-12-27,0 days 16:21:17,38.857,142.32,28.3,5.7,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11090,1992-12-27,0 days 21:49:04,-6.087,113.05,600.9,6.0,1992,12,Indonesia,Asia,0.0,Deep,Convergent,Australian-Eurasian
11091,1992-12-29,0 days 01:57:23,0.012,122.914,184.8,5.5,1992,12,Indonesia,Asia,0.0,Intermediate,Convergent,Philippine-Eurasian
11092,1992-12-29,0 days 21:17:32,-9.295,123.987,95.2,5.5,1992,12,Indonesia,Asia,0.0,Intermediate,Convergent,Australian-Eurasian
11093,1992-12-30,0 days 06:25:27,-7.986,159.041,50.1,5.6,1992,12,Solomon Islands,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11094,1992-12-31,0 days 07:26:06,38.902,142.421,39.1,5.8,1992,12,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11095,1992-12-31,0 days 20:17:09,-32.015,-178.025,16.4,6.433333333333334,1992,12,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11096,1993-01-01,0 days 21:36:39,-61.011,154.003,10.0,5.6,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11097,1993-01-02,0 days 06:29:18,-39.81,86.452,10.0,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
11098,1993-01-03,0 days 04:23:35,-1.513,119.679,37.2,5.7,1993,1,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11099,1993-01-03,0 days 17:08:14,-4.064,129.512,53.7,5.8,1993,1,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11100,1993-01-04,0 days 01:26:18,3.266,128.094,72.3,5.9,1993,1,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Eurasian
11101,1993-01-04,0 days 20:41:11,-22.055,-174.866,33.0,6.0,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11102,1993-01-07,0 days 07:42:26,0.136,-16.972,10.0,5.7,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11103,1993-01-07,0 days 12:02:10,-32.031,-178.073,10.0,5.6,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11104,1993-01-07,0 days 12:06:44,-32.036,-178.074,10.0,5.6,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11105,1993-01-07,0 days 18:35:04,-25.085,-179.987,521.2,5.5,1993,1,Undefined,Undefined,0.0,Deep,Convergent,Australian-Pacific
11106,1993-01-08,0 days 17:31:11,13.006,49.351,10.0,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,African-Arabian
11107,1993-01-09,0 days 11:15:52,-32.199,-178.113,10.0,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11108,1993-01-10,0 days 14:39:00,-59.274,-26.205,61.0,6.733333333333334,1993,1,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11109,1993-01-10,0 days 22:58:20,5.5,-82.564,10.0,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11110,1993-01-11,0 days 22:22:59,5.366,-82.541,33.0,5.7,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Carribean-Cocos
11111,1993-01-13,0 days 06:40:36,-55.931,-27.203,33.0,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11112,1993-01-13,0 days 17:11:08,17.955,-76.583,16.0,5.5,1993,1,Jamaica,North America,0.0,Shallow,Convergent,Carribean-Cocos
11113,1993-01-13,0 days 18:50:43,-50.791,139.505,9.9,6.3,1993,1,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
11114,1993-01-15,0 days 11:06:02,42.982,144.165,112.3,6.1,1993,1,Japan,Asia,1.0,Intermediate,Transform,NorthAmerican-Pacific
11115,1993-01-15,0 days 11:06:06,43.3,143.691,102.2,7.6,1993,1,Japan,Asia,2.0,Intermediate,Transform,NorthAmerican-Pacific
11116,1993-01-17,0 days 18:24:52,-58.634,-26.177,110.2,5.6,1993,1,South Georgia and the South Sandwich Islands,South America,0.0,Intermediate,Divergent,SouthAmerican-African
11117,1993-01-18,0 days 01:18:06,18.414,145.734,151.1,6.433333333333334,1993,1,Undefined,Undefined,1.0,Intermediate,Convergent,Philippine-Pacific
11118,1993-01-18,0 days 12:42:08,30.837,90.373,33.0,5.9,1993,1,China,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11119,1993-01-19,0 days 09:05:02,-45.118,34.996,10.0,5.9,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,Antarctic-African
11120,1993-01-19,0 days 14:39:26,38.649,133.465,448.3,6.633333333333333,1993,1,Undefined,Undefined,1.0,Deep,Convergent,Philippine-Eurasian
11121,1993-01-19,0 days 15:17:17,-2.077,125.196,34.5,5.6,1993,1,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11122,1993-01-19,0 days 23:06:10,1.221,126.072,26.5,5.9,1993,1,Indonesia,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11123,1993-01-20,0 days 02:30:55,3.144,97.633,67.8,6.233333333333334,1993,1,Indonesia,Asia,1.0,Shallow,Convergent,Indian-Eurasian
11124,1993-01-20,0 days 03:03:39,-32.263,-178.178,16.5,5.9,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11125,1993-01-20,0 days 04:08:27,-8.318,121.377,33.0,5.8,1993,1,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11126,1993-01-20,0 days 17:31:16,-7.205,128.566,33.0,6.4,1993,1,Indonesia,Asia,1.0,Shallow,Convergent,Australian-Eurasian
11127,1993-01-21,0 days 13:43:15,78.873,125.638,28.6,5.5,1993,1,Undefined,Undefined,0.0,Shallow,Divergent,NorthAmerican-Eurasian
11128,1993-01-23,0 days 08:59:25,24.114,121.709,28.7,5.7,1993,1,Taiwan,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11129,1993-01-23,0 days 18:22:12,54.475,-161.633,22.6,5.6,1993,1,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11130,1993-01-25,0 days 05:59:32,-53.31,73.189,10.0,5.7,1993,1,Australia,Oceania,0.0,Shallow,Divergent,Australian-Antarctic
11131,1993-01-25,0 days 14:46:10,-15.211,-173.498,37.3,5.7,1993,1,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11132,1993-01-26,0 days 20:32:07,23.027,101.062,33.0,5.6,1993,1,China,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11133,1993-02-02,0 days 16:05:14,42.219,86.132,33.1,5.7,1993,2,China,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11134,1993-02-02,0 days 18:17:47,-29.726,-176.87,43.4,5.6,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11135,1993-02-03,0 days 03:24:28,18.785,145.391,245.0,5.7,1993,2,Undefined,Undefined,0.0,Intermediate,Convergent,Philippine-Pacific
11136,1993-02-03,0 days 16:51:46,13.619,123.072,17.9,5.6,1993,2,Philippines,Asia,0.0,Shallow,Convergent,Philippine-Eurasian
11137,1993-02-04,0 days 16:28:32,12.495,141.923,27.4,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11138,1993-02-04,0 days 18:04:28,-1.286,-24.277,10.0,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11139,1993-02-05,0 days 06:37:24,12.542,141.985,50.4,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11140,1993-02-05,0 days 07:15:21,12.573,141.882,27.9,5.9,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Pacific
11141,1993-02-06,0 days 12:42:52,-56.522,-25.765,33.0,5.7,1993,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11142,1993-02-07,0 days 13:27:42,37.634,137.245,10.6,6.633333333333333,1993,2,Japan,Asia,1.0,Shallow,Convergent,Philippine-Eurasian
11143,1993-02-08,0 days 04:24:47,-4.834,101.916,29.8,5.7,1993,2,Indonesia,Asia,0.0,Shallow,Convergent,Indian-Eurasian
11144,1993-02-09,0 days 12:04:49,0.696,-29.666,10.0,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Divergent,SouthAmerican-African
11145,1993-02-09,0 days 14:25:39,45.709,141.938,306.8,5.6,1993,2,Undefined,Undefined,0.0,Deep,Transform,NorthAmerican-Pacific
11146,1993-02-10,0 days 10:53:07,-7.745,105.262,32.8,5.8,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Eurasian
11147,1993-02-13,0 days 10:55:56,-14.926,-176.924,33.0,6.2,1993,2,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11148,1993-02-15,0 days 08:55:26,-12.505,166.387,128.8,5.9,1993,2,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11149,1993-02-17,0 days 17:46:24,-6.002,150.604,24.8,5.6,1993,2,Papua New Guinea,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11150,1993-02-18,0 days 10:10:48,-0.457,-19.454,10.0,6.3,1993,2,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11151,1993-02-20,0 days 07:11:52,-22.11,-174.838,43.7,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11152,1993-02-21,0 days 07:13:20,-6.726,127.636,368.3,5.7,1993,2,Indonesia,Asia,0.0,Deep,Convergent,Australian-Eurasian
11153,1993-02-22,0 days 00:08:55,47.191,154.125,32.8,5.7,1993,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11154,1993-02-22,0 days 06:37:22,47.129,154.061,25.2,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11155,1993-02-22,0 days 07:06:01,47.125,154.064,43.6,5.6,1993,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11156,1993-02-24,0 days 22:21:38,-24.931,-68.386,118.7,5.733333333333334,1993,2,Argentina,South America,0.0,Intermediate,Convergent,SouthAmerican-Nazca
11157,1993-02-25,0 days 07:34:57,-23.996,-177.218,165.7,5.7,1993,2,Undefined,Undefined,0.0,Intermediate,Convergent,Australian-Pacific
11158,1993-02-25,0 days 09:27:43,40.268,142.333,47.9,5.7,1993,2,Undefined,Undefined,0.0,Shallow,Convergent,Philippine-Eurasian
11159,1993-02-27,0 days 18:38:10,49.842,156.193,34.9,5.5,1993,2,Undefined,Undefined,0.0,Shallow,Transform,NorthAmerican-Pacific
11160,1993-03-01,0 days 01:39:28,-3.744,138.536,88.8,6.233333333333334,1993,3,Indonesia,Asia,1.0,Intermediate,Convergent,Australian-Eurasian
11161,1993-03-02,0 days 00:24:00,-8.294,122.303,14.6,5.933333333333334,1993,3,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11162,1993-03-02,0 days 06:12:06,-6.274,147.258,64.3,5.6,1993,3,Papua New Guinea,Oceania,0.0,Shallow,Convergent,Australian-Pacific
11163,1993-03-03,0 days 23:14:26,-13.342,175.009,13.9,6.0,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11164,1993-03-04,0 days 14:35:58,-13.241,174.872,18.6,5.7,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11165,1993-03-05,0 days 08:20:55,28.71,-113.122,10.0,5.7,1993,3,Mexico,North America,0.0,Shallow,Transform,NorthAmerican-Pacific
11166,1993-03-06,0 days 03:05:50,-10.972,164.181,20.4,7.133333333333333,1993,3,Undefined,Undefined,2.0,Shallow,Convergent,Australian-Pacific
11167,1993-03-06,0 days 05:50:03,-11.025,163.921,27.5,6.0,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11168,1993-03-06,0 days 10:02:07,-26.536,-177.355,18.2,6.633333333333333,1993,3,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11169,1993-03-06,0 days 16:26:57,-11.062,163.386,25.3,6.7,1993,3,Undefined,Undefined,1.0,Shallow,Convergent,Australian-Pacific
11170,1993-03-07,0 days 07:58:09,-10.889,164.406,35.8,5.6,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11171,1993-03-08,0 days 17:03:21,-11.123,163.298,27.7,5.6,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11172,1993-03-08,0 days 21:50:42,-6.706,131.616,26.3,5.5,1993,3,Indonesia,Asia,0.0,Shallow,Convergent,Australian-Eurasian
11173,1993-03-09,0 days 01:29:15,-55.678,146.999,10.0,6.2,1993,3,Undefined,Undefined,1.0,Shallow,Divergent,Australian-Antarctic
11174,1993-03-09,0 days 07:45:44,-59.624,-25.709,33.0,6.3,1993,3,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11175,1993-03-10,0 days 12:39:24,-59.7,-25.719,33.0,6.5,1993,3,Undefined,Undefined,1.0,Shallow,Divergent,SouthAmerican-African
11176,1993-03-11,0 days 22:07:27,-16.71,-172.712,33.0,5.7,1993,3,Undefined,Undefined,0.0,Shallow,Convergent,Australian-Pacific
11177,1993-03-12,0 days 12:06:15,-59.406,149.43,10.0,5.6,1993,3,Undefined,Undefined,0.0,Shallow,Divergent,Australian-Antarctic
